Date,Store_ID,Pot_Type,Qty_Sold
2025-01-24,SG,big_taiwanese,84
2025-01-25,SG,small_beef,192
2025-01-25,SG,small_lamb,121
2025-01-25,SG,big_taiwanese,79
2025-01-26,SG,small_beef,232
2025-01-26,SG,small_lamb,133
2025-01-26,SG,big_taiwanese,101
2025-01-27,SG,small_beef,155
2025-01-27,SG,small_lamb,99
2025-01-27,SG,big_taiwanese,81
2025-01-28,SG,small_beef,147
2025-01-28,SG,small_lamb,98
2025-01-28,SG,big_taiwanese,61
2025-01-29,SG,small_beef,131
2025-01-29,SG,small_lamb,93
2025-01-29,SG,big_taiwanese,67
2025-01-30,SG,small_beef,145
2025-01-30,SG,small_lamb,100
2025-01-30,SG,big_taiwanese,69
2025-01-31,SG,small_beef,184
2025-01-31,SG,small_lamb,118
2025-01-31,SG,big_taiwanese,92
2025-02-01,SG,small_beef,178
2025-02-01,SG,small_lamb,121
2025-02-01,SG,big_taiwanese,97
2025-02-02,SG,small_beef,183
2025-02-02,SG,small_lamb,119
2025-02-02,SG,big_taiwanese,78
2025-02-03,SG,small_beef,112
2025-02-03,SG,small_lamb,82
2025-02-03,SG,big_taiwanese,51
2025-02-04,SG,small_beef,124
2025-02-04,SG,small_lamb,70
2025-02-04,SG,big_taiwanese,50
2025-02-05,SG,small_beef,141
2025-02-05,SG,small_lamb,84
2025-02-05,SG,big_taiwanese,71
2025-02-06,SG,small_beef,140
2025-02-06,SG,small_lamb,90
2025-02-06,SG,big_taiwanese,68
2025-02-07,SG,small_beef,223
2025-02-07,SG,small_lamb,141
2025-02-07,SG,big_taiwanese,102
2025-02-08,SG,small_beef,183
2025-02-08,SG,small_lamb,109
2025-02-08,SG,big_taiwanese,93
2025-02-09,SG,small_beef,185
2025-02-09,SG,small_lamb,111
2025-02-09,SG,big_taiwanese,96
2025-02-10,SG,small_beef,119
2025-02-10,SG,small_lamb,75
2025-02-10,SG,big_taiwanese,62
2025-02-11,SG,small_beef,116
2025-02-11,SG,small_lamb,92
2025-02-11,SG,big_taiwanese,57
2025-02-12,SG,small_beef,156
2025-02-12,SG,small_lamb,102
2025-02-12,SG,big_taiwanese,64
2025-02-13,SG,small_beef,171
2025-02-13,SG,small_lamb,107
2025-02-13,SG,big_taiwanese,79
2025-02-14,SG,small_beef,214
2025-02-14,SG,small_lamb,117
2025-02-14,SG,big_taiwanese,84
2025-02-15,SG,small_beef,208
2025-02-15,SG,small_lamb,126
2025-02-15,SG,big_taiwanese,77
2025-02-16,SG,small_beef,196
2025-02-16,SG,small_lamb,128
2025-02-16,SG,big_taiwanese,85
2025-02-17,SG,small_beef,135
2025-02-17,SG,small_lamb,66
2025-02-17,SG,big_taiwanese,55
2025-02-18,SG,small_beef,126
2025-02-18,SG,small_lamb,76
2025-02-18,SG,big_taiwanese,56
2025-02-19,SG,small_beef,138
2025-02-19,SG,small_lamb,93
2025-02-19,SG,big_taiwanese,58
2025-02-20,SG,small_beef,136
2025-02-20,SG,small_lamb,86
2025-02-20,SG,big_taiwanese,59
2025-02-21,SG,small_beef,180
2025-02-21,SG,small_lamb,124
2025-02-21,SG,big_taiwanese,85
2025-02-22,SG,small_beef,181
2025-02-22,SG,small_lamb,120
2025-02-22,SG,big_taiwanese,84
2025-02-23,SG,small_beef,199
2025-02-23,SG,small_lamb,112
2025-02-23,SG,big_taiwanese,78
2025-02-24,SG,small_beef,115
2025-02-24,SG,small_lamb,83
2025-02-24,SG,big_taiwanese,56
2025-02-25,SG,small_beef,124
2025-02-25,SG,small_lamb,68
2025-02-25,SG,big_taiwanese,57
2025-02-26,SG,small_beef,133
2025-02-26,SG,small_lamb,77
2025-02-26,SG,big_taiwanese,46
2025-02-27,SG,small_beef,122
2025-02-27,SG,small_lamb,77
2025-02-27,SG,big_taiwanese,59
2025-02-28,SG,small_beef,200
2025-02-28,SG,small_lamb,107
2025-02-28,SG,big_taiwanese,86
2025-03-01,SG,small_beef,183
2025-03-01,SG,small_lamb,118
2025-03-01,SG,big_taiwanese,80
2025-03-02,SG,small_beef,214
2025-03-02,SG,small_lamb,145
2025-03-02,SG,big_taiwanese,91
2025-03-03,SG,small_beef,139
2025-03-03,SG,small_lamb,83
2025-03-03,SG,big_taiwanese,65
2025-03-04,SG,small_beef,121
2025-03-04,SG,small_lamb,76
2025-03-04,SG,big_taiwanese,48
2025-03-05,SG,small_beef,145
2025-03-05,SG,small_lamb,110
2025-03-05,SG,big_taiwanese,65
2025-03-06,SG,small_beef,134
2025-03-06,SG,small_lamb,93
2025-03-06,SG,big_taiwanese,69
2025-03-07,SG,small_beef,174
2025-03-07,SG,small_lamb,127
2025-03-07,SG,big_taiwanese,88
2025-03-08,SG,small_beef,186
2025-03-08,SG,small_lamb,109
2025-03-08,SG,big_taiwanese,93
2025-03-09,SG,small_beef,209
2025-03-09,SG,small_lamb,126
2025-03-09,SG,big_taiwanese,91
2025-03-10,SG,small_beef,111
2025-03-10,SG,small_lamb,79
2025-03-10,SG,big_taiwanese,49
2025-03-11,SG,small_beef,111
2025-03-11,SG,small_lamb,68
2025-03-11,SG,big_taiwanese,58
2025-03-12,SG,small_beef,129
2025-03-12,SG,small_lamb,85
2025-03-12,SG,big_taiwanese,44
2025-03-13,SG,small_beef,138
2025-03-13,SG,small_lamb,102
2025-03-13,SG,big_taiwanese,62
2025-03-14,SG,small_beef,253
2025-03-14,SG,small_lamb,167
2025-03-14,SG,big_taiwanese,114
2025-03-15,SG,small_beef,175
2025-03-15,SG,small_lamb,114
2025-03-15,SG,big_taiwanese,96
2025-03-16,SG,small_beef,202
2025-03-16,SG,small_lamb,117
2025-03-16,SG,big_taiwanese,88
2025-03-17,SG,small_beef,115
2025-03-17,SG,small_lamb,76
2025-03-17,SG,big_taiwanese,52
2025-03-18,SG,small_beef,129
2025-03-18,SG,small_lamb,76
2025-03-18,SG,big_taiwanese,61
2025-03-19,SG,small_beef,111
2025-03-19,SG,small_lamb,88
2025-03-19,SG,big_taiwanese,54
2025-03-20,SG,small_beef,120
2025-03-20,SG,small_lamb,69
2025-03-20,SG,big_taiwanese,51
2025-03-21,SG,small_beef,202
2025-03-21,SG,small_lamb,124
2025-03-21,SG,big_taiwanese,86
2025-03-22,SG,small_beef,159
2025-03-22,SG,small_lamb,121
2025-03-22,SG,big_taiwanese,78
2025-03-23,SG,small_beef,169
2025-03-23,SG,small_lamb,103
2025-03-23,SG,big_taiwanese,79
2025-03-24,SG,small_beef,92
2025-03-24,SG,small_lamb,57
2025-03-24,SG,big_taiwanese,45
2025-03-25,SG,small_beef,120
2025-03-25,SG,small_lamb,77
2025-03-25,SG,big_taiwanese,60
2025-03-26,SG,small_beef,122
2025-03-26,SG,small_lamb,73
2025-03-26,SG,big_taiwanese,51
2025-03-27,SG,small_beef,130
2025-03-27,SG,small_lamb,88
2025-03-27,SG,big_taiwanese,58
2025-03-28,SG,small_beef,186
2025-03-28,SG,small_lamb,110
2025-03-28,SG,big_taiwanese,89
2025-03-29,SG,small_beef,201
2025-03-29,SG,small_lamb,125
2025-03-29,SG,big_taiwanese,83
2025-03-30,SG,small_beef,183
2025-03-30,SG,small_lamb,105
2025-03-30,SG,big_taiwanese,85
2025-03-31,SG,small_beef,118
2025-03-31,SG,small_lamb,81
2025-03-31,SG,big_taiwanese,55
2025-04-01,SG,small_beef,129
2025-04-01,SG,small_lamb,84
2025-04-01,SG,big_taiwanese,57
2025-04-02,SG,small_beef,136
2025-04-02,SG,small_lamb,77
2025-04-02,SG,big_taiwanese,61
2025-04-03,SG,small_beef,116
2025-04-03,SG,small_lamb,82
2025-04-03,SG,big_taiwanese,64
2025-04-04,SG,small_beef,212
2025-04-04,SG,small_lamb,111
2025-04-04,SG,big_taiwanese,81
2025-04-05,SG,small_beef,180
2025-04-05,SG,small_lamb,110
2025-04-05,SG,big_taiwanese,78
2025-04-06,SG,small_beef,190
2025-04-06,SG,small_lamb,126
2025-04-06,SG,big_taiwanese,82
2025-04-07,SG,small_beef,137
2025-04-07,SG,small_lamb,68
2025-04-07,SG,big_taiwanese,60
2025-04-08,SG,small_beef,111
2025-04-08,SG,small_lamb,68
2025-04-08,SG,big_taiwanese,50
2025-04-09,SG,small_beef,112
2025-04-09,SG,small_lamb,70
2025-04-09,SG,big_taiwanese,56
2025-04-10,SG,small_beef,125
2025-04-10,SG,small_lamb,72
2025-04-10,SG,big_taiwanese,57
2025-04-11,SG,small_beef,186
2025-04-11,SG,small_lamb,112
2025-04-11,SG,big_taiwanese,91
2025-04-12,SG,small_beef,187
2025-04-12,SG,small_lamb,123
2025-04-12,SG,big_taiwanese,77
2025-04-13,SG,small_beef,189
2025-04-13,SG,small_lamb,119
2025-04-13,SG,big_taiwanese,79
2025-04-14,SG,small_beef,112
2025-04-14,SG,small_lamb,76
2025-04-14,SG,big_taiwanese,53
2025-04-15,SG,small_beef,131
2025-04-15,SG,small_lamb,78
2025-04-15,SG,big_taiwanese,61
2025-04-16,SG,small_beef,133
2025-04-16,SG,small_lamb,87
2025-04-16,SG,big_taiwanese,58
2025-04-17,SG,small_beef,112
2025-04-17,SG,small_lamb,73
2025-04-17,SG,big_taiwanese,57
2025-04-18,SG,small_beef,193
2025-04-18,SG,small_lamb,122
2025-04-18,SG,big_taiwanese,82
2025-04-19,SG,small_beef,182
2025-04-19,SG,small_lamb,123
2025-04-19,SG,big_taiwanese,88
2025-04-20,SG,small_beef,186
2025-04-20,SG,small_lamb,130
2025-04-20,SG,big_taiwanese,81
2025-04-21,SG,small_beef,130
2025-04-21,SG,small_lamb,80
2025-04-21,SG,big_taiwanese,55
2025-04-22,SG,small_beef,134
2025-04-22,SG,small_lamb,83
2025-04-22,SG,big_taiwanese,58
2025-04-23,SG,small_beef,115
2025-04-23,SG,small_lamb,82
2025-04-23,SG,big_taiwanese,47
2025-04-24,SG,small_beef,121
2025-04-24,SG,small_lamb,67
2025-04-24,SG,big_taiwanese,67
2025-04-25,SG,small_beef,198
2025-04-25,SG,small_lamb,116
2025-04-25,SG,big_taiwanese,70
2025-04-26,SG,small_beef,169
2025-04-26,SG,small_lamb,122
2025-04-26,SG,big_taiwanese,91
2025-04-27,SG,small_beef,167
2025-04-27,SG,small_lamb,111
2025-04-27,SG,big_taiwanese,84
2025-04-28,SG,small_beef,121
2025-04-28,SG,small_lamb,79
2025-04-28,SG,big_taiwanese,59
2025-04-29,SG,small_beef,120
2025-04-29,SG,small_lamb,79
2025-04-29,SG,big_taiwanese,62
2025-04-30,SG,small_beef,122
2025-04-30,SG,small_lamb,75
2025-04-30,SG,big_taiwanese,51
2025-05-01,SG,small_beef,138
2025-05-01,SG,small_lamb,78
2025-05-01,SG,big_taiwanese,54
2025-05-02,SG,small_beef,197
2025-05-02,SG,small_lamb,112
2025-05-02,SG,big_taiwanese,81
2025-05-03,SG,small_beef,167
2025-05-03,SG,small_lamb,123
2025-05-03,SG,big_taiwanese,87
2025-05-04,SG,small_beef,195
2025-05-04,SG,small_lamb,122
2025-05-04,SG,big_taiwanese,74
2025-05-05,SG,small_beef,107
2025-05-05,SG,small_lamb,65
2025-05-05,SG,big_taiwanese,55
2025-05-06,SG,small_beef,121
2025-05-06,SG,small_lamb,84
2025-05-06,SG,big_taiwanese,67
2025-05-07,SG,small_beef,125
2025-05-07,SG,small_lamb,86
2025-05-07,SG,big_taiwanese,63
2025-05-08,SG,small_beef,140
2025-05-08,SG,small_lamb,82
2025-05-08,SG,big_taiwanese,63
2025-05-09,SG,small_beef,139
2025-05-09,SG,small_lamb,88
2025-05-09,SG,big_taiwanese,62
2025-05-10,SG,small_beef,166
2025-05-10,SG,small_lamb,100
2025-05-10,SG,big_taiwanese,63
2025-05-11,SG,small_beef,162
2025-05-11,SG,small_lamb,84
2025-05-11,SG,big_taiwanese,68
2025-05-12,SG,small_beef,120
2025-05-12,SG,small_lamb,79
2025-05-12,SG,big_taiwanese,55
2025-05-13,SG,small_beef,123
2025-05-13,SG,small_lamb,62
2025-05-13,SG,big_taiwanese,56
2025-05-14,SG,small_beef,115
2025-05-14,SG,small_lamb,67
2025-05-14,SG,big_taiwanese,46
2025-05-15,SG,small_beef,128
2025-05-15,SG,small_lamb,80
2025-05-15,SG,big_taiwanese,41
2025-05-16,SG,small_beef,187
2025-05-16,SG,small_lamb,107
2025-05-16,SG,big_taiwanese,81
2025-05-17,SG,small_beef,193
2025-05-17,SG,small_lamb,134
2025-05-17,SG,big_taiwanese,87
2025-05-18,SG,small_beef,178
2025-05-18,SG,small_lamb,116
2025-05-18,SG,big_taiwanese,93
2025-05-19,SG,small_beef,118
2025-05-19,SG,small_lamb,78
2025-05-19,SG,big_taiwanese,62
2025-05-20,SG,small_beef,95
2025-05-20,SG,small_lamb,61
2025-05-20,SG,big_taiwanese,48
2025-05-21,SG,small_beef,99
2025-05-21,SG,small_lamb,58
2025-05-21,SG,big_taiwanese,38
2025-05-22,SG,small_beef,106
2025-05-22,SG,small_lamb,79
2025-05-22,SG,big_taiwanese,54
2025-05-23,SG,small_beef,212
2025-05-23,SG,small_lamb,134
2025-05-23,SG,big_taiwanese,79
2025-05-24,SG,small_beef,172
2025-05-24,SG,small_lamb,107
2025-05-24,SG,big_taiwanese,92
2025-05-25,SG,small_beef,176
2025-05-25,SG,small_lamb,114
2025-05-25,SG,big_taiwanese,84
2025-05-26,SG,small_beef,111
2025-05-26,SG,small_lamb,91
2025-05-26,SG,big_taiwanese,57
2025-05-27,SG,small_beef,113
2025-05-27,SG,small_lamb,74
2025-05-27,SG,big_taiwanese,55
2025-05-28,SG,small_beef,116
2025-05-28,SG,small_lamb,82
2025-05-28,SG,big_taiwanese,49
2025-05-29,SG,small_beef,114
2025-05-29,SG,small_lamb,71
2025-05-29,SG,big_taiwanese,48
2025-05-30,SG,small_beef,139
2025-05-30,SG,small_lamb,95
2025-05-30,SG,big_taiwanese,72
2025-05-31,SG,small_beef,144
2025-05-31,SG,small_lamb,83
2025-05-31,SG,big_taiwanese,64
2025-06-01,SG,small_beef,195
2025-06-01,SG,small_lamb,130
2025-06-01,SG,big_taiwanese,79
2025-06-02,SG,small_beef,118
2025-06-02,SG,small_lamb,71
2025-06-02,SG,big_taiwanese,52
2025-06-03,SG,small_beef,115
2025-06-03,SG,small_lamb,71
2025-06-03,SG,big_taiwanese,53
2025-06-04,SG,small_beef,107
2025-06-04,SG,small_lamb,75
2025-06-04,SG,big_taiwanese,57
2025-06-05,SG,small_beef,117
2025-06-05,SG,small_lamb,86
2025-06-05,SG,big_taiwanese,57
2025-06-06,SG,small_beef,210
2025-06-06,SG,small_lamb,114
2025-06-06,SG,big_taiwanese,89
2025-06-07,SG,small_beef,191
2025-06-07,SG,small_lamb,116
2025-06-07,SG,big_taiwanese,83
2025-06-08,SG,small_beef,189
2025-06-08,SG,small_lamb,110
2025-06-08,SG,big_taiwanese,74
2025-06-09,SG,small_beef,119
2025-06-09,SG,small_lamb,69
2025-06-09,SG,big_taiwanese,47
2025-06-10,SG,small_beef,115
2025-06-10,SG,small_lamb,82
2025-06-10,SG,big_taiwanese,55
2025-06-11,SG,small_beef,110
2025-06-11,SG,small_lamb,65
2025-06-11,SG,big_taiwanese,54
2025-06-12,SG,small_beef,120
2025-06-12,SG,small_lamb,73
2025-06-12,SG,big_taiwanese,49
2025-06-13,SG,small_beef,192
2025-06-13,SG,small_lamb,125
2025-06-13,SG,big_taiwanese,93
2025-06-14,SG,small_beef,170
2025-06-14,SG,small_lamb,132
2025-06-14,SG,big_taiwanese,91
2025-06-15,SG,small_beef,165
2025-06-15,SG,small_lamb,92
2025-06-15,SG,big_taiwanese,71
2025-06-16,SG,small_beef,98
2025-06-16,SG,small_lamb,69
2025-06-16,SG,big_taiwanese,41
2025-06-17,SG,small_beef,93
2025-06-17,SG,small_lamb,68
2025-06-17,SG,big_taiwanese,39
2025-06-18,SG,small_beef,86
2025-06-18,SG,small_lamb,53
2025-06-18,SG,big_taiwanese,45
2025-06-19,SG,small_beef,136
2025-06-19,SG,small_lamb,76
2025-06-19,SG,big_taiwanese,54
2025-06-20,SG,small_beef,201
2025-06-20,SG,small_lamb,118
2025-06-20,SG,big_taiwanese,88
2025-06-21,SG,small_beef,198
2025-06-21,SG,small_lamb,124
2025-06-21,SG,big_taiwanese,89
2025-06-22,SG,small_beef,172
2025-06-22,SG,small_lamb,113
2025-06-22,SG,big_taiwanese,90
2025-06-23,SG,small_beef,114
2025-06-23,SG,small_lamb,67
2025-06-23,SG,big_taiwanese,45
2025-06-24,SG,small_beef,121
2025-06-24,SG,small_lamb,75
2025-06-24,SG,big_taiwanese,48
2025-06-25,SG,small_beef,128
2025-06-25,SG,small_lamb,95
2025-06-25,SG,big_taiwanese,63
2025-06-26,SG,small_beef,118
2025-06-26,SG,small_lamb,68
2025-06-26,SG,big_taiwanese,47
2025-06-27,SG,small_beef,195
2025-06-27,SG,small_lamb,109
2025-06-27,SG,big_taiwanese,91
2025-06-28,SG,small_beef,141
2025-06-28,SG,small_lamb,96
2025-06-28,SG,big_taiwanese,74
2025-06-29,SG,small_beef,140
2025-06-29,SG,small_lamb,100
2025-06-29,SG,big_taiwanese,70
2025-06-30,SG,small_beef,112
2025-06-30,SG,small_lamb,71
2025-06-30,SG,big_taiwanese,60
2025-07-01,SG,small_beef,108
2025-07-01,SG,small_lamb,72
2025-07-01,SG,big_taiwanese,44
2025-07-02,SG,small_beef,120
2025-07-02,SG,small_lamb,85
2025-07-02,SG,big_taiwanese,67
2025-07-03,SG,small_beef,111
2025-07-03,SG,small_lamb,85
2025-07-03,SG,big_taiwanese,65
2025-07-04,SG,small_beef,166
2025-07-04,SG,small_lamb,117
2025-07-04,SG,big_taiwanese,86
2025-07-05,SG,small_beef,158
2025-07-05,SG,small_lamb,98
2025-07-05,SG,big_taiwanese,64
2025-07-06,SG,small_beef,207
2025-07-06,SG,small_lamb,132
2025-07-06,SG,big_taiwanese,86
2025-07-07,SG,small_beef,116
2025-07-07,SG,small_lamb,74
2025-07-07,SG,big_taiwanese,49
2025-07-08,SG,small_beef,130
2025-07-08,SG,small_lamb,79
2025-07-08,SG,big_taiwanese,65
2025-07-09,SG,small_beef,88
2025-07-09,SG,small_lamb,65
2025-07-09,SG,big_taiwanese,46
2025-07-10,SG,small_beef,91
2025-07-10,SG,small_lamb,63
2025-07-10,SG,big_taiwanese,55
2025-07-11,SG,small_beef,171
2025-07-11,SG,small_lamb,119
2025-07-11,SG,big_taiwanese,77
2025-07-12,SG,small_beef,190
2025-07-12,SG,small_lamb,118
2025-07-12,SG,big_taiwanese,86
2025-07-13,SG,small_beef,173
2025-07-13,SG,small_lamb,129
2025-07-13,SG,big_taiwanese,74
2025-07-14,SG,small_beef,127
2025-07-14,SG,small_lamb,76
2025-07-14,SG,big_taiwanese,62
2025-07-15,SG,small_beef,135
2025-07-15,SG,small_lamb,82
2025-07-15,SG,big_taiwanese,58
2025-07-16,SG,small_beef,129
2025-07-16,SG,small_lamb,74
2025-07-16,SG,big_taiwanese,48
2025-07-17,SG,small_beef,123
2025-07-17,SG,small_lamb,73
2025-07-17,SG,big_taiwanese,60
2025-07-18,SG,small_beef,199
2025-07-18,SG,small_lamb,110
2025-07-18,SG,big_taiwanese,78
2025-07-19,SG,small_beef,201
2025-07-19,SG,small_lamb,130
2025-07-19,SG,big_taiwanese,92
2025-07-20,SG,small_beef,185
2025-07-20,SG,small_lamb,124
2025-07-20,SG,big_taiwanese,82
2025-07-21,SG,small_beef,128
2025-07-21,SG,small_lamb,83
2025-07-21,SG,big_taiwanese,58
2025-07-22,SG,small_beef,126
2025-07-22,SG,small_lamb,87
2025-07-22,SG,big_taiwanese,59
2025-07-23,SG,small_beef,131
2025-07-23,SG,small_lamb,69
2025-07-23,SG,big_taiwanese,54
2025-07-24,SG,small_beef,106
2025-07-24,SG,small_lamb,73
2025-07-24,SG,big_taiwanese,50
2025-07-25,SG,small_beef,167
2025-07-25,SG,small_lamb,122
2025-07-25,SG,big_taiwanese,92
2025-07-26,SG,small_beef,187
2025-07-26,SG,small_lamb,111
2025-07-26,SG,big_taiwanese,88
2025-07-27,SG,small_beef,183
2025-07-27,SG,small_lamb,118
2025-07-27,SG,big_taiwanese,80
2025-07-28,SG,small_beef,136
2025-07-28,SG,small_lamb,88
2025-07-28,SG,big_taiwanese,54
2025-07-29,SG,small_beef,108
2025-07-29,SG,small_lamb,71
2025-07-29,SG,big_taiwanese,52
2025-07-30,SG,small_beef,131
2025-07-30,SG,small_lamb,72
2025-07-30,SG,big_taiwanese,60
2025-07-31,SG,small_beef,83
2025-07-31,SG,small_lamb,60
2025-07-31,SG,big_taiwanese,47
2025-08-01,SG,small_beef,169
2025-08-01,SG,small_lamb,112
2025-08-01,SG,big_taiwanese,86
2025-08-02,SG,small_beef,171
2025-08-02,SG,small_lamb,117
2025-08-02,SG,big_taiwanese,86
2025-08-03,SG,small_beef,145
2025-08-03,SG,small_lamb,93
2025-08-03,SG,big_taiwanese,71
2025-08-04,SG,small_beef,99
2025-08-04,SG,small_lamb,66
2025-08-04,SG,big_taiwanese,34
2025-08-05,SG,small_beef,96
2025-08-05,SG,small_lamb,62
2025-08-05,SG,big_taiwanese,45
2025-08-06,SG,small_beef,107
2025-08-06,SG,small_lamb,57
2025-08-06,SG,big_taiwanese,39
2025-08-07,SG,small_beef,100
2025-08-07,SG,small_lamb,69
2025-08-07,SG,big_taiwanese,45
2025-08-08,SG,small_beef,153
2025-08-08,SG,small_lamb,94
2025-08-08,SG,big_taiwanese,67
2025-08-09,SG,small_beef,185
2025-08-09,SG,small_lamb,114
2025-08-09,SG,big_taiwanese,77
2025-08-10,SG,small_beef,152
2025-08-10,SG,small_lamb,94
2025-08-10,SG,big_taiwanese,74
2025-08-11,SG,small_beef,89
2025-08-11,SG,small_lamb,60
2025-08-11,SG,big_taiwanese,42
2025-08-12,SG,small_beef,111
2025-08-12,SG,small_lamb,73
2025-08-12,SG,big_taiwanese,64
2025-08-13,SG,small_beef,119
2025-08-13,SG,small_lamb,77
2025-08-13,SG,big_taiwanese,51
2025-08-14,SG,small_beef,124
2025-08-14,SG,small_lamb,76
2025-08-14,SG,big_taiwanese,48
2025-08-15,SG,small_beef,189
2025-08-15,SG,small_lamb,111
2025-08-15,SG,big_taiwanese,83
2025-08-16,SG,small_beef,194
2025-08-16,SG,small_lamb,110
2025-08-16,SG,big_taiwanese,77
2025-08-17,SG,small_beef,175
2025-08-17,SG,small_lamb,112
2025-08-17,SG,big_taiwanese,88
2025-08-18,SG,small_beef,101
2025-08-18,SG,small_lamb,61
2025-08-18,SG,big_taiwanese,44
2025-08-19,SG,small_beef,102
2025-08-19,SG,small_lamb,70
2025-08-19,SG,big_taiwanese,52
2025-08-20,SG,small_beef,98
2025-08-20,SG,small_lamb,65
2025-08-20,SG,big_taiwanese,45
2025-08-21,SG,small_beef,91
2025-08-21,SG,small_lamb,66
2025-08-21,SG,big_taiwanese,43
2025-08-22,SG,small_beef,143
2025-08-22,SG,small_lamb,89
2025-08-22,SG,big_taiwanese,69
2025-08-23,SG,small_beef,146
2025-08-23,SG,small_lamb,92
2025-08-23,SG,big_taiwanese,57
2025-08-24,SG,small_beef,151
2025-08-24,SG,small_lamb,86
2025-08-24,SG,big_taiwanese,69
2025-08-25,SG,small_beef,109
2025-08-25,SG,small_lamb,56
2025-08-25,SG,big_taiwanese,48
2025-08-26,SG,small_beef,122
2025-08-26,SG,small_lamb,87
2025-08-26,SG,big_taiwanese,56
2025-08-27,SG,small_beef,106
2025-08-27,SG,small_lamb,57
2025-08-27,SG,big_taiwanese,42
2025-08-28,SG,small_beef,118
2025-08-28,SG,small_lamb,81
2025-08-28,SG,big_taiwanese,58
2025-08-29,SG,small_beef,145
2025-08-29,SG,small_lamb,104
2025-08-29,SG,big_taiwanese,72
2025-08-30,SG,small_beef,160
2025-08-30,SG,small_lamb,109
2025-08-30,SG,big_taiwanese,73
2025-08-31,SG,small_beef,155
2025-08-31,SG,small_lamb,102
2025-08-31,SG,big_taiwanese,68
2025-09-01,SG,small_beef,107
2025-09-01,SG,small_lamb,61
2025-09-01,SG,big_taiwanese,43
2025-09-02,SG,small_beef,104
2025-09-02,SG,small_lamb,59
2025-09-02,SG,big_taiwanese,36
2025-09-03,SG,small_beef,101
2025-09-03,SG,small_lamb,67
2025-09-03,SG,big_taiwanese,44
2025-09-04,SG,small_beef,86
2025-09-04,SG,small_lamb,58
2025-09-04,SG,big_taiwanese,33
2025-09-05,SG,small_beef,142
2025-09-05,SG,small_lamb,87
2025-09-05,SG,big_taiwanese,64
2025-09-06,SG,small_beef,163
2025-09-06,SG,small_lamb,97
2025-09-06,SG,big_taiwanese,69
2025-09-07,SG,small_beef,146
2025-09-07,SG,small_lamb,104
2025-09-07,SG,big_taiwanese,63
2025-09-08,SG,small_beef,92
2025-09-08,SG,small_lamb,60
2025-09-08,SG,big_taiwanese,45
2025-09-09,SG,small_beef,129
2025-09-09,SG,small_lamb,83
2025-09-09,SG,big_taiwanese,54
2025-09-10,SG,small_beef,126
2025-09-10,SG,small_lamb,95
2025-09-10,SG,big_taiwanese,67
2025-09-11,SG,small_beef,111
2025-09-11,SG,small_lamb,82
2025-09-11,SG,big_taiwanese,58
2025-09-12,SG,small_beef,186
2025-09-12,SG,small_lamb,128
2025-09-12,SG,big_taiwanese,78
2025-09-13,SG,small_beef,168
2025-09-13,SG,small_lamb,124
2025-09-13,SG,big_taiwanese,78
2025-09-14,SG,small_beef,195
2025-09-14,SG,small_lamb,125
2025-09-14,SG,big_taiwanese,92
2025-09-15,SG,small_beef,97
2025-09-15,SG,small_lamb,64
2025-09-15,SG,big_taiwanese,42
2025-09-16,SG,small_beef,91
2025-09-16,SG,small_lamb,63
2025-09-16,SG,big_taiwanese,50
2025-09-17,SG,small_beef,107
2025-09-17,SG,small_lamb,74
2025-09-17,SG,big_taiwanese,45
2025-09-18,SG,small_beef,149
2025-09-18,SG,small_lamb,76
2025-09-18,SG,big_taiwanese,64
2025-09-19,SG,small_beef,187
2025-09-19,SG,small_lamb,123
2025-09-19,SG,big_taiwanese,75
2025-09-20,SG,small_beef,187
2025-09-20,SG,small_lamb,103
2025-09-20,SG,big_taiwanese,87
2025-09-21,SG,small_beef,210
2025-09-21,SG,small_lamb,112
2025-09-21,SG,big_taiwanese,91
2025-09-22,SG,small_beef,115
2025-09-22,SG,small_lamb,71
2025-09-22,SG,big_taiwanese,57
2025-09-23,SG,small_beef,99
2025-09-23,SG,small_lamb,67
2025-09-23,SG,big_taiwanese,40
2025-09-24,SG,small_beef,103
2025-09-24,SG,small_lamb,85
2025-09-24,SG,big_taiwanese,61
2025-09-25,SG,small_beef,130
2025-09-25,SG,small_lamb,78
2025-09-25,SG,big_taiwanese,53
2025-09-26,SG,small_beef,189
2025-09-26,SG,small_lamb,111
2025-09-26,SG,big_taiwanese,85
2025-09-27,SG,small_beef,194
2025-09-27,SG,small_lamb,127
2025-09-27,SG,big_taiwanese,99
2025-09-28,SG,small_beef,194
2025-09-28,SG,small_lamb,112
2025-09-28,SG,big_taiwanese,76
2025-09-29,SG,small_beef,132
2025-09-29,SG,small_lamb,72
2025-09-29,SG,big_taiwanese,54
2025-09-30,SG,small_beef,124
2025-09-30,SG,small_lamb,80
2025-09-30,SG,big_taiwanese,56
2025-10-01,SG,small_beef,131
2025-10-01,SG,small_lamb,97
2025-10-01,SG,big_taiwanese,65
2025-10-02,SG,small_beef,120
2025-10-02,SG,small_lamb,70
2025-10-02,SG,big_taiwanese,51
2025-10-03,SG,small_beef,163
2025-10-03,SG,small_lamb,110
2025-10-03,SG,big_taiwanese,75
2025-10-04,SG,small_beef,206
2025-10-04,SG,small_lamb,127
2025-10-04,SG,big_taiwanese,80
2025-10-05,SG,small_beef,186
2025-10-05,SG,small_lamb,103
